node,x_body,y_body,theta_body,theta_ullA,theta_urlA,theta_lllA,theta_lrlA,theta_ullB,theta_urlB,theta_lllB,theta_lrlB,dx_body,dy_body,dtheta_body,dtheta_ullA,dtheta_urlA,dtheta_lllA,dtheta_lrlA,dtheta_ullB,dtheta_urlB,dtheta_lllB,dtheta_lrlB,ddx_body,ddy_body,ddtheta_body,ddtheta_ullA,ddtheta_urlA,ddtheta_lllA,ddtheta_lrlA,ddtheta_ullB,ddtheta_urlB,ddtheta_lllB,ddtheta_lrlB,Tau_leftA,Tau_rightA,Tau_leftB,Tau_rightB
24,1.7055246055525608,0.4524909296679669,-0.2085430397484283,0.875683027024487,2.6752141899309727,4.616018543532007,1.5795113601030408,1.3753384394758943,1.5402741178460502,3.479400210852381,2.9670596255008808,4.49726503879546,1.9668471667083876,-28.226366206371782,43.98618444671498,47.339398467912254,-6.71075347029564,-12.891533880577816,58.21169701515088,25.445616723389065,-39.012692743749206,10.33460847441797,-51.80363594782162,-12.004816739729247,-2679.809761532888,3035.778400285372,3262.4180074063183,-467.39172608949866,-884.4390504005027,4578.39506373668,5297.904669611981,-1217.8415256810224,-2562.402497382522,-6.23729694053908,-2.000362251509055,37.99987530724586,29.14032106478391
25,1.7533146850272987,0.47085528656043624,-0.3098419271371452,1.102648158237214,2.862966402663437,4.535407974244383,1.5707968751342536,1.5641170916240346,1.6747596204933215,3.316125976645795,2.8897254258228133,4.778993572762307,1.8364301654575876,-10.129858269320344,22.696444852746794,18.77516479951971,-8.06103268202146,-0.8714458756609167,18.877808432345994,13.448509813019971,-16.327374309628922,-7.733396706560464,28.17276865595108,-13.041660897131703,1809.6453504817098,-2128.9675556856782,-2856.4147750431666,-135.02751502397726,1202.0051849861493,-3933.37702709489,-1199.7070824438201,2268.525019926672,-1806.7950834477133,-0.5727465249155805,-10.360856236786685,-21.392411032108324,-7.041550665308613
26,1.8020395342297075,0.48791113875392855,-0.3643549632098001,1.2746491837894152,2.978402489794771,4.454414050736193,1.5880097654289453,1.5952686348893916,1.7523222617591259,3.3161263382846666,2.8162308515068766,4.872481520534743,1.705584029301734,-5.451299803696978,17.200090554096498,11.543600658746834,-8.099386699584851,1.7212878284645792,3.115152152981686,7.756258714758929,3.616386188341507e-05,-7.3494523036157,9.348788254256737,-13.084604485984825,467.85552012266373,-549.6350463648315,-723.155909505324,-3.8353990802428264,259.2731895082928,-1576.2645281198106,-569.2247126574892,1632.7399081275505,38.39441350530914,-0.22939779339215507,-1.5219442098918659,-7.794349244531987,-2.47121218036505
27,1.8511562265702888,0.5037826987864671,-0.39780965882623964,1.4257223699805164,3.0595394724354037,4.368106091888239,1.6197781785029923,1.5688373325984482,1.785272263919802,3.3680347498260517,2.773822777863288,4.911666109788205,1.5871549936777818,-3.3454674336199655,15.10730900947662,8.113693103010604,-8.63079039482133,3.1768392866436566,-2.6431285478222817,3.2949981201467358,5.190837852289778,-4.2408046668183355,3.9184564328486733,-11.842896029227624,210.58310305754242,-209.27802134198072,-342.9905374001973,-53.14033572152263,145.55505323155,-575.8277038011878,-446.1257756843271,519.079838660425,310.86456594137377,0.29163270733318913,-0.2734997883262531,-2.8678588306245745,-2.42193719214606
28,1.9005808235959327,0.5183990307180607,-0.4110091842893807,1.555707340037541,3.1095784131515423,4.278940368695025,1.6620915145665798,1.4960991952435139,1.7811893000939927,3.452615294995639,2.7489659600032286,4.942456560108744,1.4616322638412156,-1.3199517070776634,12.998488741153494,5.00389089009777,-8.916566650093065,4.231330916042795,-7.273809110744138,-0.4082961229828167,8.45804913925959,-2.485680205589507,3.079043074372382,-12.552265002820498,202.551443870311,-210.88189275182353,-310.9800235675573,-28.577607357289203,105.44909589448788,-463.0677618697907,-370.3291888545284,326.7209209650595,175.51233453065782,-0.005374044518071737,-0.10523656916212461,-2.6575238353064607,-2.1525196607078225
29,1.950225455770977,0.5317130398113395,-0.4065274663486482,1.66648292122537,3.1342477247265146,4.188949297023439,1.7108449745723489,1.3896233922839416,1.7472946029891954,3.5525146999132993,2.733224891369374,4.964460037893666,1.3314000565999144,0.4481715070307579,11.07755102389238,2.466929577491392,-8.999101403462413,4.87534287804344,-10.647573476456428,-3.3894675396117226,9.9899340934666,-1.5741058552104927,2.2003463692260548,-13.023212383092817,176.81220816710638,-192.0936486950007,-253.69596877480302,-8.25347005079669,64.4011549527577,-337.37622049031484,-298.1169507265433,153.188397307417,91.15737665391325,-0.23324144862482654,0.11459658064360624,-2.312462855673283,-1.8051938320516692
30,2.0000088378439695,0.5437077576628835,-0.38869751723320184,1.761804269939878,3.1415835868103446,4.099932685731104,1.7618749417939963,1.2619364748241446,1.690627296280185,3.6548127053314516,2.7232365582182902,4.978334993076428,1.199471010725356,1.782993760368737,9.532128717106819,0.7335857347491535,-8.901655381949604,5.102993427457151,-12.768683501979563,-5.66672701222329,10.229793937029182,-0.998832670219946,1.3874946224511544,-13.19289606956622,133.48213915210394,-154.54213089964406,-173.3342723623133,9.744595859759196,22.765040243301915,-212.11086560460046,-227.72580023178375,23.985968869906152,57.527281357017635,-0.3857429928928122,0.3962405773148288,-1.7773672695715277,-1.407807468907852
31,2.0498644525125793,0.554389178086511,-0.36283640652157634,1.8463033117034775,3.140797266219837,4.013772512757777,1.8110438643892537,1.124608344027706,1.6182355152726007,3.75098751128397,2.718473735339837,4.985558227223326,1.06814134827982,2.586109390697324,8.449898685578729,-0.07863200795535664,-8.616011698610459,4.916889064509657,-13.732804156007505,-7.239173396711804,9.617474345774843,-0.47628197835522806,0.722322945321198,-13.132957710700042,80.31151084608666,-108.22293282907232,-81.22172149222013,28.56434977267482,-18.610424201614205,-96.41200275385192,-157.24453627066202,-61.23191933666413,52.255035230920704,-0.48637523593450105,0.7101204479414208,-1.1096571974125806,-0.9916885252086693
32,2.0997683544872836,0.5637998612099928,-0.33157410092191014,1.922398119817957,3.1350477249146183,3.9304051666219855,1.8573736537485324,0.9835932007546365,1.532803677164834,3.837595833316566,2.721262754378122,4.99038694608766,0.9410676992151011,3.1262285231374767,7.609475853652285,-0.5749537559226668,-8.3367291819567,4.632975917408808,-14.101505139764683,-8.54317824464665,8.660826560478242,0.2789017221158602,0.48287157182852797,-12.707356627258093,54.01187805370003,-84.04222843667922,-49.63214245994133,27.928233469316343,-28.391296212326566,-36.87007435378799,-130.4003998338174,-95.66471620130483,75.51832084471823,-0.6007035947683609,0.5619594931895305,-0.5639542866654116,-0.7076783802101289
33,2.149703737875269,0.5719908498482089,-0.29734023714000046,1.992207377282845,3.1271075056081927,3.849779140144669,1.9000326361166078,0.8438765326694242,1.4372675400456825,3.9128164518628203,2.7332777320949906,4.993535079372553,0.8190983291722476,3.4233841436483097,6.980921189837978,-0.7940214123616192,-8.062597385039222,4.265895452333201,-13.971657688812819,-9.553607475996944,7.52205694475951,1.2014969874347228,0.31481312300157827,-12.196929042994094,29.715542654882068,-62.8554253538616,-21.906751344719783,27.41316179837786,-36.70802254716397,12.984736619670109,-101.04285718141017,-113.87688724110812,92.25946631144217,-0.7051722885653,0.3782112849287422,-0.02508225369471616,-0.4228718589582307
34,2.199659085863203,0.5790195413424397,-0.26227019992417183,2.0574021706308425,3.1192775612572525,3.7719595436646864,1.9382982898221202,0.7095393051285109,1.334842758381893,3.9760776645320193,2.7551844577753,4.995531532765122,0.7028686898945933,3.507001428740613,6.519475072432542,-0.7829939231804537,-7.781954560234664,3.826562868782921,-13.433713971264284,-10.24247146995416,6.326117130968155,2.1906711357922077,0.1996452087309231,-11.622956328793508,8.361723042419898,-46.144581571680426,1.1027481971508677,28.06426413232226,-43.93322963192438,53.79433658465724,-68.88635435851606,-119.59390318984478,98.91735016458013,-0.8056797300040678,0.1561507608127408,0.489784038166878,-0.1349694053672442
35,2.249626349768473,0.5849487465793743,-0.22813386510972936,2.1190929984459954,3.1133046219449048,3.697214648936542,1.9715696496779864,0.583706665639881,1.2290047555542654,4.027878429607495,2.786459663306511,4.996723117723877,0.5929201353367622,3.413631245550278,6.169078740831033,-0.5972935400135699,-7.474484577102548,3.3271338063475984,-12.583255706957663,-10.58379335048506,5.180073114651967,3.127518504628014,0.11915841782792166,-10.994848254268609,-9.337012203384832,-35.039610209560266,18.57002615350889,30.746978174251627,-49.94287353145482,85.04577072654179,-34.13216569686644,-114.60432656694294,93.68467552106482,-0.9040226433828277,-0.10692105693613577,0.9712013785853443,0.15286334356529416
36,2.2995994471721377,0.5898467856021379,-0.1962875614418803,2.1777462838820796,3.110308884868811,3.626096352485998,1.9994160165650199,0.4685014322229184,1.1235002753211452,4.069605675685636,2.8252296293699604,4.997306459826763,0.4898035807391265,3.184628276198785,5.865324693248059,-0.2995735109508968,-7.111824976414507,2.7846348606975573,-11.520515778920235,-10.550441097352738,4.172721868582513,3.8769940612473275,0.058334171994484596,-10.311648690562345,-22.900281901993967,-30.375384818024237,29.77198336210398,36.26593626161018,-54.24985895205581,106.27392303899505,3.3352231237862315,-100.73505847824946,74.94750646177262,-0.9991286699982339,-0.4111706246610373,1.414523401024929,0.43424969390818263
37,2.349573661099915,0.5937885168729471,-0.16765564291577859,2.2331470667441695,3.110725464208948,3.559491611119031,2.021656235476422,0.36511042107707975,1.0223966281092882,4.103220369674514,2.8681221969886006,4.997418103844379,0.3941728676653029,2.863189968268926,5.540074640138993,0.04165790659758582,-6.660469753264977,2.224020427453424,-10.339094310151726,-10.110358067290932,3.3614671866171326,4.289253938992291,0.011164394413951314,-9.563065013675677,-32.14380963829242,-32.52498390535219,34.123119297518556,45.13549261008842,-56.061406428915085,118.14206912442219,44.00827404316851,-81.12541480575122,41.225960642598366,-1.088094579322297,-0.754300770061848,1.8183956382540651,0.7032268137055322
38,2.399546083621274,0.5968565099839366,-0.1427602544015631,2.2844455738980054,3.1142921229547293,3.498608625460566,2.0384422261526733,0.2740342164791281,0.9301296740759836,4.130785021350141,2.910231587602677,4.997238955575029,0.30679910871081156,2.489537209132487,5.12984733134414,0.35666563929417766,-6.088294549541939,1.6785979602935828,-9.107614451716426,-9.226689316700847,2.756463349188671,4.210936283552174,-0.01791481511700743,-8.737370131611854,-37.365251264667684,-41.02270381777379,31.50075248935472,57.21748262727805,-54.54221073577235,123.14790460575799,88.36681676550059,-60.50034383219434,-7.831760377583812,-1.1674252194831847,-1.1312827463188888,2.1842319225007003,0.9597429900643558
