node,x_body,y_body,theta_body,theta_ullA,theta_urlA,theta_lllA,theta_lrlA,theta_ullB,theta_urlB,theta_lllB,theta_lrlB,dx_body,dy_body,dtheta_body,dtheta_ullA,dtheta_urlA,dtheta_lllA,dtheta_lrlA,dtheta_ullB,dtheta_urlB,dtheta_lllB,dtheta_lrlB,ddx_body,ddy_body,ddtheta_body,ddtheta_ullA,ddtheta_urlA,ddtheta_lllA,ddtheta_lrlA,ddtheta_ullB,ddtheta_urlB,ddtheta_lllB,ddtheta_lrlB,Tau_leftA,Tau_rightA,Tau_leftB,Tau_rightB,GRF_yA,GRF_yB
78,1.360502863313995,0.46695160800493946,0.06110451181820983,1.7195487312425686,3.0992747289730413,4.11258162632092,1.7673543123516315,0.241018758972448,1.0158928481557494,4.176440784761431,2.7695194125125657,7.8380735676514925,-0.2440187135425366,-2.206553779625165,24.902297122870234,5.327597886621613,-21.00150321120547,10.805071022546072,-12.063909331647379,-0.5702193182534858,7.18358031282032,-9.545978482785483,-2.4790293735657696,-8.647607035659018,-21.366873508142206,58.56587369370749,-373.0111481823045,-439.14401690030587,245.5156133301757,153.97672379834424,215.40112345349525,-11.563425940177542,-115.54774111015877,-3.389146538643209,-4.797802017454837,5.121317967848363,4.037738206854503,0.0,-7.241711401757514e-09
79,1.372254923684147,0.4665664372504081,0.05775245126331639,1.7570416503503221,3.106444164361156,4.080065871736996,1.7840746024968783,0.22326695407638134,1.0154959669834065,4.187192026248938,2.7549788763809517,7.834670971881989,-0.25677932504573875,-2.2346967849242323,24.995164739852047,4.779601665654174,-21.677070279057453,11.146808960845664,-11.834482306690747,-0.2645862344392784,7.167461444274972,-9.693646284807127,-2.2683867734447483,-8.507035309444031,-18.761917462416296,61.91146063571918,-365.32913803088945,-450.3759791348717,227.8242470560062,152.95064830999632,203.7544544859212,-10.745863066918838,-98.44474973247743,-3.4309795647318277,-4.85763117413155,5.163673535569041,4.054100880919406,0.0,-7.248006101492575e-09
80,1.3840023965493602,0.4661624077127538,0.05436385689108522,1.7946832071213972,3.112812711285789,4.0465091123591055,1.801262383790568,0.2058580205869933,1.0155322426395377,4.197919281601132,2.7402539086796835,7.8316123737990315,-0.2693517799766781,-2.2590524719522524,25.094255178095615,4.24567832335816,-22.371069504378383,11.45846789367066,-11.605902009262808,0.024183658960901768,7.151470509195901,-9.816599755214718,-2.0390559627422453,-8.381597875211616,-16.237049626720765,66.05998678843712,-355.9472494350622,-462.6640114679487,207.77166142217624,152.38616052005204,192.51237234438804,-10.660574105662796,-81.96860135740883,-3.4736483291043405,-4.913829659167321,5.20767165145559,4.069884688928487,0.0,-7.253964767472162e-09
81,1.395745843560736,0.4657397638397802,0.05094426739199428,1.8324844267469822,3.1184056713219768,4.0118812905977865,1.8188663562811227,0.18879158126819973,1.0159773348050938,4.208621267599523,2.7253800339931007,7.828928205143493,-0.2817612694678777,-2.279715713240922,25.200695692575394,3.728622655267748,-23.085106971339854,11.735926991484545,-11.377573212945345,0.2967267281432769,7.1346240973953625,-9.915870267116611,-1.7894374347119144,-8.272954456640598,-13.775430023045642,70.96001243702143,-344.7021730179445,-476.02276054115225,184.97187023065578,152.21848847315746,181.6945330763058,-11.230888884067829,-66.18003298477208,-3.5171434084499706,-4.966560040490293,5.253262454607075,4.085210682476115,0.0,-7.259601104240342e-09
82,1.4074858762921674,0.46529870807027474,0.04749912187864179,1.8704578484850547,3.1232530024615826,3.9761499850576527,1.8368279905042255,0.17206799897014005,1.0168078651296348,4.219295398350644,2.7103911434663366,7.826651747232921,-0.29403579938792707,-2.2967528939984705,25.315495654368565,3.231538923365919,-23.82075853910374,11.974366604535534,-11.149002528985573,0.5536842838858841,7.116053762762452,-9.992546776833095,-1.517631482881309,-8.182981533604604,-11.358067187239516,76.53294859606834,-331.38759897956055,-490.43207629045963,158.95899583812547,152.37974066209063,171.30423301403934,-12.380164972814804,-51.11743318547462,-3.5614700287918106,-5.016001607755612,5.300388654159188,4.100197612715393,0.0,-7.264928659948043e-09
83,1.4192231613422575,0.46483939615024933,0.0440338076030609,1.9086172612022683,3.1273898996542955,3.9392805773176858,1.8550802693777326,0.1556882189252482,1.0180013886875536,4.229937952711103,2.6953194559064633,7.824819682452381,-0.30620649808377115,-2.310198587981012,25.439488129172275,2.7579184146653333,-24.579488879486995,12.16812835076647,-10.919801703932176,0.795678607754584,7.095002675311921,-10.047744172777415,-1.2213707423072564,-8.113760746034542,-8.963753582691977,82.66125881577545,-315.7455120735125,-505.8178340023481,129.17388639228244,152.79982717113828,161.32878603259604,-14.033991908434027,-36.79808987870926,-3.6066482605286554,-5.062351728600375,5.348985690708422,4.114960822031402,0.0,-7.269960725310508e-09
84,1.4309584264292543,0.46436193204643045,0.04055371247129754,1.9469773129557673,3.130857513587162,3.901236604260234,1.873546188627471,0.13965360842185273,1.0195363310278898,4.240544232140579,2.680195523078192,7.823472756224384,-0.3183078848760437,-2.320052359327406,25.573245904209433,2.3117315997357104,-25.362527778200416,12.310554137293641,-10.689689367902123,1.0232900145819093,7.070819239809599,-10.082573812503785,-0.8979465373178346,-8.067552729318498,-6.569149576348208,89.17142486162567,-297.4564583680592,-522.0234435041702,94.95007163611534,153.40749258378878,151.74021439810295,-16.12221346528966,-23.21964910790849,-3.6527129517591526,-5.105827899527417,5.398981803861525,4.129611410154758,0.0,-7.274710249773868e-09
85,1.4426924676471773,0.46386636257826563,0.037064281571120565,1.9855529395675626,3.133703830888375,3.861980390482846,1.8921369860114186,0.12396579688472163,1.0213918932348514,4.2511087047505836,2.665048275733359,7.822656551084521,-0.3303780577091771,-2.3262760871448442,25.716960817048058,1.89753574828025,-26.170683413605396,12.393805360363809,-10.458490763239382,1.2370355263504995,7.042947892937154,-10.09811636693181,-0.5441341449034337,-8.046743217640273,-4.149131938354303,95.80948145029987,-276.12924061243507,-538.7678343877222,55.50054865504525,154.13166238107993,142.49632303553855,-18.58080861913581,-10.361653155886378,-3.6997131701820147,-5.1466706694754425,5.450297934994181,4.1442556535350565,0.0,-7.279189773676726e-09
86,1.4544261580278877,0.46335267200181396,0.03357107590747359,2.0243585337114034,3.13598473773622,3.821474099004837,1.9107500781920477,0.10862652086877697,1.0235479287225915,4.26162513143668,2.6499051069176573,7.8224223572473495,-0.3424587252232633,-2.3287924936809787,25.870270764607202,1.5205971985345184,-27.00406349460659,12.408668005303456,-10.226134469030416,1.4373500284313536,7.010917158928168,-10.09539696890675,-0.15612846840056915,-8.053739325524818,-1.6775962301292,102.20613655756335,-251.29114909037486,-555.5840290813641,9.908381957552276,154.9034456930433,133.54235442705362,-21.35371922228715,1.812923233807411,-3.747710789359037,-5.185147651445693,5.5028473835311695,4.158994629051826,0.0,-7.2834113750121775e-09
87,1.4661604574777751,0.46282077697174157,0.03007982983787495,2.063406743916119,3.1377652824706153,3.7796813999644576,1.9292667052317651,0.09363748118167968,1.0259847977036203,4.272086669805505,2.6347919890925495,7.822828088936383,-0.3545949546784057,-2.32748601101253,26.03201298182905,1.187024024852695,-27.86166326858825,12.344357729855819,-9.992644315168883,1.6245713853870203,6.974324846117748,-10.075362669800805,0.2704864714844295,-8.09078011694815,0.8709841912673346,107.82761812526189,-222.38102955680554,-571.7303900092295,-42.873307548311544,155.6593422486411,124.8136283121381,-24.394756049560552,13.356134165267845,-3.796777655437745,-5.221558872754774,5.556535112574993,4.173923952571024,0.0,-7.287386629235382e-09
88,1.4778964239811034,0.4622705226275844,0.026596500943196797,2.102706750549709,3.13912113648304,3.7365700407616242,1.9475493261360939,0.07900022394172815,1.028683209121481,4.282485951066465,2.619733621271185,7.823939128730572,-0.36683442243841247,-2.3222078240919704,26.19987536371357,0.9038982224129049,-28.74076456030713,12.18835389727465,-9.758123425494949,1.7989320838319138,6.932820023406286,-10.03886243020396,0.7406895475435525,-8.159604979717354,3.5187739471485795,111.90770334047325,-188.74960519303673,-586.0646409008053,-104.0020427476171,156.34648963119002,116.2398930406725,-27.66974550848788,24.333373200138684,-3.84699048429963,-5.256243743055294,5.611256554375428,4.189133471860785,0.0,-7.291126580407628e-09
89,1.4896352256034038,0.46170168106224285,0.023127301761562573,2.1422618138131324,3.1401402183152167,3.6921157088845105,1.9654388903642688,0.06471606468555312,1.0316240663958132,4.292815124161624,2.6047536011537815,7.82582886082894,-0.3792258258144234,-2.3127879619348075,26.36991114073802,0.6793845121846878,-29.636073986622673,11.926316888986385,-9.522725518019685,1.9605617739825478,6.886081179106617,-9.986630453645837,1.2598151387571381,-8.260894534748541,6.279876899402609,113.3566214019256,-149.67506306759174,-596.8699849669408,-174.69047080341727,156.93115850931667,107.75259133306584,-31.159074700374582,34.82114467546373,-3.8984222564059663,-5.289589957768987,5.6668956625391695,4.20470661311651,0.0,-7.29464172179241e-09
90,1.5013781521574932,0.46111395421398677,0.019678696430273132,2.182065833311342,3.140924380512762,3.646307703118772,1.9827522534234099,0.05078608551362841,1.0347883439960788,4.3030658603694185,2.589874614289547,7.828578446049144,-0.3918159340628352,-2.299058692150381,26.535879933719333,0.522772176903987,-30.53851737404211,11.542184160746148,-9.286606213275425,2.10950782197727,6.833789870253993,-9.919274835609976,1.8330476215881544,-8.393363410130421,9.152800625915987,110.64530715282518,-104.40769996444827,-601.6259080723898,-256.08720133537315,157.41208048119128,99.29686740224228,-34.86069775824278,44.903520186986896,-3.9511284190620715,-5.322044898875402,5.723321661696045,4.220718741626648,0.0,-7.297941983726181e-09
91,1.5131266239325862,0.46050698436405096,0.016257336850625057,2.2220986181424376,3.141590942876003,3.599157041135698,1.9992802409584276,0.03721125005968849,1.0381570377570317,4.313229310894772,2.5751186267167756,7.832275058456587,-0.4046445280624019,-2.2808948954960417,26.688388767114063,0.44437267011930687,-31.433616295751722,11.018602845983736,-9.049844710351987,2.245784526582028,6.775599548729555,-9.837275489236646,2.464395856232656,-8.552352913753856,12.10913676485634,101.6720433822027,-52.2660745448387,-596.7296082048948,-349.0524513478728,157.84020676469936,90.85067870591587,-38.79335224566366,54.66595551356263,-4.005125631976191,-5.354131937519228,5.7803825282276415,4.237232598847576,0.0,-7.304289389881259e-09
92,1.5484869983883536,0.4588515034353363,0.005537707204041664,2.3201582896903203,3.141592397796197,3.4774024600043463,2.0357716011795675,0.01083134980082776,1.057360481960844,4.3391914149781545,2.5323381375868173,7.857869202022122,-0.3678850352830311,-2.382142410916477,21.79106089445945,0.0003233159364790689,-27.05660186019635,8.109199634757294,-5.862206183812288,4.267436504968203,5.769362492235526,-9.506785297261324,5.687593402816612,8.168784709966792,-22.499471384238593,-1088.2962201340788,-98.67773738583675,972.6708910557694,-646.53472259912,708.3648572842003,449.2564646915615,-223.60846845806535,73.44234163418731,-14.404256358722119,-15.704255623441373,18.52790056075812,12.0890900027051,0.0,-7.306892830856776e-09
93,1.5839810472656977,0.45741933478028707,-0.005330794915513252,2.3884577985194317,3.141590544710861,3.3876665431104573,2.056028743942226,4.644505791233281e-07,1.0839415462810185,4.359267668082903,2.4941212744925085,7.887574674794747,-0.31826003431272243,-2.4152252217659327,15.177684518411837,-0.0004117971724417986,-19.941335742159083,4.501591993367493,-2.406865930946418,5.9069093662832035,4.4613942495261405,-8.49264513424325,6.601223082602862,11.02778953854192,-7.351743440961761,-1469.640733263738,-0.163358639671421,1581.171903802687,-801.6914262769612,767.8541934025482,364.32768393395753,-290.65991378671623,225.36471660801132,-14.880264083879455,-16.48170215447047,19.221044487341146,11.684546071030338,0.0,-7.306088491499672e-09
94,1.619616775492971,0.4562789718353201,-0.011812300129531902,2.419181315984989,3.1308188914980484,3.335276764811442,2.068341658934074,1.4158659884818e-07,1.1107458776909778,4.372810978109191,2.464524848727105,7.919058983751618,-0.2534142523055365,-1.4403359955479882,6.82745545275152,-2.393703212707105,-11.642185108428675,2.7362061878039894,-7.174762606876906e-05,5.9565243090230755,3.0096275919887154,-6.576990369038633,6.996520405083438,14.410188821941626,216.64227642008194,-1855.6083960757258,-531.8430919680279,1844.2576215757413,-392.3083663163552,534.8437101638114,11.025554340483561,-322.61514955891937,425.7015033173902,-14.918467637515972,-20.4087297102653,18.364179432947605,9.967560654534873,0.0,-7.301664184635705e-09
95,1.6554126741313673,0.4554811637749117,-0.01111138253367309,2.411665319309309,3.100409088306591,3.3161257192706346,2.0805009804921264,0.009925215402865702,1.1311622210957857,4.376736166651235,2.4497735757108665,7.954652381543037,-0.1772908637341672,0.1557596270870858,-1.670223213553763,-6.757741042425139,-4.255792306239697,2.702074256237831,2.205574243773051,4.536969900603476,0.8722650239734752,-3.278064065796343,7.909652146713321,16.91632609387394,354.6882835383217,-1888.3749929944847,-969.7871889176233,1641.422322945134,-7.584881538025565,490.14406135076536,-315.45686196441864,-474.9699515476423,733.0954934170346,-14.095513282783859,-23.875178519255165,19.103696436389978,8.19648646751865,0.0,-7.2918767683488765e-09
96,1.6913868366857223,0.4550843984437966,-0.008131745603652077,2.3787624490850905,3.0533187758529423,3.3165183955713804,2.095519858327288,0.044569178310224215,1.142670752093067,4.359591703377065,2.4636478010036624,7.994265691407762,-0.08817015460138639,0.662142148452456,-7.311755657546781,-10.464523494523993,0.08726148035096089,3.337531474698349,7.698665498223565,2.557453682794084,-3.809884228526848,3.0831640093213357,8.80296583683308,19.804620228132876,112.52955259662232,-1253.6750284550367,-823.7301907320932,965.1239505470327,141.21284497507608,1220.688067133605,-439.89289706767977,-1040.4785677709267,1413.6075378904625,-11.442219105384957,-24.551466365273622,25.688618272137983,6.76686393363348,0.0,-7.2739665962050025e-09
97,1.727705710703936,0.4551109335841549,-0.003447638303737158,2.2974491043044027,2.9952819295546544,3.3737866556648446,2.105799739427238,0.11309545791447738,1.1338263895804466,4.309440821475953,2.5262866365381313,8.070868065784069,0.0058967030979993895,1.0409136584088636,-18.06964823258089,-12.897088417244602,12.726291331046319,2.284420052450809,15.228075667973595,-1.9654156384234063,-11.144650327089057,13.91975360082792,17.022764990096835,20.903764733286994,84.17152146299792,-2390.6449190973285,-540.5704632496733,2808.6757963177115,-234.02496848519235,1673.203746976028,-1005.0829646321777,-1629.9494704927822,2408.13316052248,-20.18655096866913,-21.520487344090988,31.835707041187312,4.401344541730828,0.0,-7.266580683686972e-09
98,1.7398392685585309,0.4551167252054419,-0.0017797745524947266,2.2670891590292235,2.976121424195321,3.3970702355377322,2.107984494194009,0.13760544389890214,1.128977545901362,4.290769805292902,2.550867437041723,8.088988701900789,0.0038610570549924327,1.111902312725284,-20.23983874014796,-12.773591491605975,15.522290888510703,1.4564941987025954,16.339889922450183,-3.232542524412505,-12.447267385840863,16.387099310853667,12.080349603631197,-1.3570889956829055,47.32547778731022,-1446.7847524240228,82.33077619785233,1863.9882136701156,-551.9471664648489,741.2049335280294,-844.7460495487875,-868.4060188625162,1644.886999448712,-11.892228705499882,-5.562615089420441,13.977054764718908,-0.18113383166688635,0.0,-7.258916991102454e-09
99,1.752001871435879,0.4551167252054419,8.719261330296665e-21,2.2333018723673086,2.957190794451434,3.424807118176326,2.108800943013276,0.16387813614246613,1.1219971588851874,4.2700183920229815,2.5794632102481203,8.108322799483794,-6.120233342772951e-20,1.1865047907476014,-22.524637985486336,-12.620296683929094,18.491074661656114,0.5442939017769525,17.51495725631709,-4.653545936115566,-13.834140523601912,19.063662786370134,12.889272618750129,-2.5740129201627777,49.73450005285684,-1523.184634082196,102.1955412557187,1979.1698699103672,-608.1275973445892,783.3705786667193,-947.3263640560804,-924.5730701150229,1784.3582390751972,-12.855920145119129,-5.1006939775826226,14.580515303826031,-0.5693183825575001,0.0,0.0
